Name,Rank,Year,Freq
ELANA,776,1980,2
ELEANOR,776,1980,2
ELEASHA,776,1980,2
ELYSIA,776,1980,2
ERYN,776,1980,2
ETHEL,776,1980,2
EUNICE,776,1980,2
EVANGELINE,776,1980,2
FAUZIA,776,1980,2
FERN,776,1980,2
FLORENCE,776,1980,2
GADA,776,1980,2
GENA,776,1980,2
GENEVA,776,1980,2
GERALDINE,776,1980,2
GERRI,776,1980,2
GINETTE,776,1980,2
GISELE,776,1980,2
GLENYS,776,1980,2
GWENDOLYN,776,1980,2
HARRIET,776,1980,2
IRIS,776,1980,2
ISABELLE,776,1980,2
IVY,776,1980,2
JACINTHE,776,1980,2
JACKLYN,776,1980,2
JAIMI,776,1980,2
JAMIE-LYNN,776,1980,2
JAN,776,1980,2
JANEY,776,1980,2
JANIE,776,1980,2
JANINA,776,1980,2
JANIS,776,1980,2
JASMIN,776,1980,2
JAYCEE,776,1980,2
JEANNA,776,1980,2
JEANNINE,776,1980,2
JENESSA,776,1980,2
JENISE,776,1980,2
JENNAFER,776,1980,2
JENNETTE,776,1980,2
JERALYN,776,1980,2
JERRI,776,1980,2
JEWEL,776,1980,2
JILLENE,776,1980,2
JOANIE,776,1980,2
JODI-LYNN,776,1980,2
JOELLEN,776,1980,2
JOLANE,776,1980,2
JOLINE,776,1980,2
JONELLE,776,1980,2
JOSEPHINE,776,1980,2
JULAINE,776,1980,2
JULIANNA,776,1980,2
JUNE,776,1980,2
KAILIE,776,1980,2
KALI,776,1980,2
KARI-ANN,776,1980,2
KARI-LYN,776,1980,2
KARIE,776,1980,2
KARINE,776,1980,2
KARISSA,776,1980,2
KARMA,776,1980,2
KAROLINA,776,1980,2
KAROLINE,776,1980,2
KAROLYN,776,1980,2
KASEY,776,1980,2
KASSIE,776,1980,2
KATHRYNE,776,1980,2
KATHYRN,776,1980,2
KEELY,776,1980,2
KELLY-LYNN,776,1980,2
KELSIE,776,1980,2
KELTY,776,1980,2
KENDALL,776,1980,2
KENNA,776,1980,2
KERRI-ANN,776,1980,2
KERRI-ANNE,776,1980,2
KERRI-LYNN,776,1980,2
KIERSTEN,776,1980,2
KILEY,776,1980,2
KIRSTI,776,1980,2
KORA,776,1980,2
KORIN,776,1980,2
KORRIN,776,1980,2
KRIS,776,1980,2
KYLEE,776,1980,2
KYRA,776,1980,2
LA,776,1980,2
LACY,776,1980,2
LARISA,776,1980,2
LAUNA,776,1980,2
LAURALEE,776,1980,2
LAURELLE,776,1980,2
LAYNA,776,1980,2
LE,776,1980,2
LEAHA,776,1980,2
LEANN,776,1980,2
LEE-ANNE,776,1980,2
LEEANN,776,1980,2
LEIA,776,1980,2
LEIGH-ANN,776,1980,2
LEILANI,776,1980,2
LEISA,776,1980,2
LENI,776,1980,2
LENNA,776,1980,2
LEORA,776,1980,2
LETITIA,776,1980,2
LINSAY,776,1980,2
LISA-DAWN,776,1980,2
LISE,776,1980,2
LOLA,776,1980,2
LOLITA,776,1980,2
LOREDANA,776,1980,2
LORELIE,776,1980,2
LORENA,776,1980,2
LORI-ANN,776,1980,2
LORIANN,776,1980,2
LORILEE,776,1980,2
LORRIE,776,1980,2
LOUANNE,776,1980,2
LUCILLE,776,1980,2
LUISA,776,1980,2
LYNDI,776,1980,2
LYNELLE,776,1980,2
MALISSA,776,1980,2
MANAL,776,1980,2
MANJIT,776,1980,2
MANPREET,776,1980,2
MARANDA,776,1980,2
MARI,776,1980,2
MARIE-JOSEE,776,1980,2
MARIEM,776,1980,2
MARIJA,776,1980,2
MARIN,776,1980,2
MARION,776,1980,2
MARISA,776,1980,2
MARLO,776,1980,2
MARNY,776,1980,2
MARYANN,776,1980,2
MARYSE,776,1980,2
MATHILDA,776,1980,2
MATILDA,776,1980,2
MAYA,776,1980,2
MEAGHANN,776,1980,2
MELINA,776,1980,2
MERRIN,776,1980,2
MIA,776,1980,2
MICHELL,776,1980,2
MISTI,776,1980,2
MY,776,1980,2
NADA,776,1980,2
NATACHA,776,1980,2
NEELAM,776,1980,2
NENA,776,1980,2
NICHOLLE,776,1980,2
NIKALA,776,1980,2
NISHA,776,1980,2
NITA,776,1980,2
